family;domain;pred;prob_dga;detected
gen2k26ver1;herself-quality-talem.org;1;0.999979;True
gen2k26ver1;tatyanna-sine-porter.org;1;0.986151;True
gen2k26ver1;increase-olympus-threat.net;1;0.994358;True
gen2k26ver1;protect-sarah-surfaces.org;0;0.001868;False
gen2k26ver1;facility-linking-varying.inter;1;0.999979;True
gen2k26ver1;slovenia-queens-imply.org;0;0.031499;False
gen2k26ver1;rfcs-priced-files.ai;1;0.999979;True
gen2k26ver1;idol-gotten-alleging.inter;1;0.999979;True
gen2k26ver1;still-password-brown.inter;1;0.999979;True
gen2k26ver1;corners-abundent-rankings.net;1;0.999979;True
gen2k26ver1;murray-karl-silver.inter;0;0.000626;False
gen2k26ver1;hope-trace-endless.org;1;0.999979;True
gen2k26ver1;summam-ceteris-till.org;0;0.004610;False
gen2k26ver1;tattoo-daisy-routines.com;0;0.000144;False
gen2k26ver1;info-trying-simpson.ai;1;0.948155;True
gen2k26ver1;securely-noted-sites.inter;1;0.999976;True
gen2k26ver1;studio-cookbook-font.net;0;0.000417;False
gen2k26ver1;pause-specs-leader.net;1;0.999979;True
gen2k26ver1;pension-google-targets.com;0;0.000121;False
gen2k26ver1;weight-prorsus-packing.net;1;0.999979;True
gen2k26ver1;ruby-cloud-reaching.org;1;0.999977;True
gen2k26ver1;girl-five-salaries.inter;1;0.999979;True
gen2k26ver1;spanking-creates-delay.com;1;0.999979;True
gen2k26ver1;fund-smallest-decretis.ai;1;0.505249;True
gen2k26ver1;each-munich-provided.net;1;0.999979;True
gen2k26ver1;gratias-hurry-ranking.ai;0;0.016785;False
gen2k26ver1;easy-planes-merger.com;1;0.919643;True
gen2k26ver1;mill-dakota-kevin.ai;0;0.000197;False
gen2k26ver1;couples-verbis-crack.net;0;0.000242;False
gen2k26ver1;mars-vendicat-secum.com;1;0.999364;True
gen2k26ver1;skiing-malaysia-supplies.ai;0;0.000060;False
gen2k26ver1;voice-ward-delta.org;1;0.999979;True
gen2k26ver1;medieval-daily-werke.net;1;0.999978;True
gen2k26ver1;games-neither-authors.org;1;0.999979;True
gen2k26ver1;lodging-explorer-losses.org;1;0.999969;True
gen2k26ver1;leather-midnight-wave.com;1;0.999979;True
gen2k26ver1;there-differed-higher.net;1;0.999978;True
gen2k26ver1;joel-twins-univ.ai;0;0.000064;False
gen2k26ver1;eastern-core-trauma.ai;0;0.001839;False
gen2k26ver1;none-dean-moving.com;1;0.999979;True
gen2k26ver1;wagner-viking-motorola.inter;1;0.999834;True
gen2k26ver1;wishes-sticky-damaged.com;1;0.999979;True
gen2k26ver1;monaco-donated-earned.net;1;0.999979;True
gen2k26ver1;want-expose-redimere.ai;1;0.924688;True
gen2k26ver1;peoples-parental-removed.ai;1;0.999979;True
gen2k26ver1;ordering-epinions-gains.inter;1;0.999979;True
gen2k26ver1;unto-shorts-oxford.ai;0;0.256832;False
gen2k26ver1;tragedy-madonna-flux.inter;1;0.999979;True
gen2k26ver1;mile-titten-travels.com;0;0.067547;False
gen2k26ver1;mills-trips-trainers.inter;1;0.999979;True
gen2k26ver1;observed-afraid-defenses.inter;1;0.999979;True
gen2k26ver1;sydney-msie-priority.ai;0;0.000305;False
gen2k26ver1;dates-files-stan.inter;1;0.999979;True
gen2k26ver1;present-goals-guests.org;1;0.999979;True
gen2k26ver1;alcohol-tricks-bound.inter;1;0.999979;True
gen2k26ver1;except-clarum-redhead.com;1;0.999979;True
gen2k26ver1;fibre-arte-larson.inter;0;0.000451;False
gen2k26ver1;hand-chip-premises.inter;1;0.999979;True
gen2k26ver1;sanitas-partem-exclude.com;1;0.999976;True
gen2k26ver1;throwing-rage-unam.net;1;0.999979;True
gen2k26ver1;postcard-chart-ways.com;1;0.999959;True
gen2k26ver1;leasing-shared-metres.net;1;0.999979;True
gen2k26ver1;broke-reports-safe.net;1;0.999979;True
gen2k26ver1;darkness-monte-speed.org;1;0.965119;True
gen2k26ver1;strict-snow-york.net;1;0.999979;True
gen2k26ver1;scotia-dealt-market.org;0;0.000767;False
gen2k26ver1;coram-martial-entering.com;1;0.999978;True
gen2k26ver1;queue-canonice-progress.net;1;0.999979;True
gen2k26ver1;playlist-pursuant-pattern.com;1;0.999978;True
gen2k26ver1;state-tune-jersey.ai;1;0.999979;True
gen2k26ver1;oscar-catherin-public.net;1;0.999976;True
gen2k26ver1;shipping-zero-kind.inter;1;0.999979;True
gen2k26ver1;comes-gather-mistress.org;1;0.999979;True
gen2k26ver1;sweden-stages-seemed.org;1;0.999971;True
gen2k26ver1;poison-pakistan-nobody.ai;0;0.000109;False
gen2k26ver1;pena-waive-wiki.org;0;0.000287;False
gen2k26ver1;friday-place-thread.ai;1;0.998073;True
gen2k26ver1;glad-series-mistress.ai;0;0.107437;False
gen2k26ver1;abstract-laughter-moments.com;1;0.999955;True
gen2k26ver1;counter-entries-wishing.com;1;0.988492;True
gen2k26ver1;divided-economic-proposed.org;1;0.999979;True
gen2k26ver1;maximas-wales-fabric.com;0;0.000191;False
gen2k26ver1;gardens-egypt-lanes.ai;0;0.000869;False
gen2k26ver1;morning-consumer-milk.com;1;0.999977;True
gen2k26ver1;outside-palace-thursday.com;1;0.947381;True
gen2k26ver1;faculty-tissue-graphics.ai;0;0.008125;False
gen2k26ver1;settings-igitur-silent.com;1;0.999979;True
gen2k26ver1;regards-implies-heights.inter;1;0.999979;True
gen2k26ver1;usque-dial-among.com;1;0.999979;True
gen2k26ver1;pointed-ullis-slovenia.com;1;0.999979;True
gen2k26ver1;canonum-kingsley-handling.com;1;0.998161;True
gen2k26ver1;argument-mods-seas.org;1;0.996085;True
gen2k26ver1;mean-alone-heath.inter;1;0.999978;True
gen2k26ver1;hardwood-fare-prairie.ai;0;0.000544;False
gen2k26ver1;facing-dividend-minolta.ai;1;0.999962;True
gen2k26ver1;sunset-hanging-cutting.org;1;0.999979;True
gen2k26ver1;goods-band-nancy.com;1;0.999979;True
gen2k26ver1;reviewed-dual-starts.net;1;0.999979;True
gen2k26ver1;magnum-unfair-king.ai;0;0.000335;False
gen2k26ver1;settings-opened-longer.org;1;0.999979;True
gen2k26ver1;screens-modes-proper.com;1;0.999979;True
gen2k26ver1;resolver-digest-univ.org;1;0.995993;True
gen2k26ver1;session-window-cyber.ai;0;0.000451;False
gen2k26ver1;errant-showers-remedies.org;1;0.982955;True
gen2k26ver1;picked-coat-roses.com;1;0.999979;True
gen2k26ver1;elite-discrete-heart.com;1;0.999979;True
gen2k26ver1;helen-wedge-cooler.net;1;0.999777;True
gen2k26ver1;bath-weak-proteins.net;1;0.999979;True
gen2k26ver1;looked-buyer-penguin.inter;1;0.999979;True
gen2k26ver1;orbiter-rapid-trinity.com;1;0.999979;True
gen2k26ver1;devon-saudi-quebec.ai;1;0.903294;True
gen2k26ver1;pets-trustees-evident.inter;1;0.999979;True
gen2k26ver1;behave-subaru-settings.inter;1;0.999913;True
gen2k26ver1;muscle-doctors-tapes.net;1;0.999943;True
gen2k26ver1;hybrid-progress-credunt.inter;1;0.999979;True
gen2k26ver1;guards-orare-forgot.org;1;0.999964;True
gen2k26ver1;dust-moisture-reject.net;1;0.999979;True
gen2k26ver1;diffs-edwards-ridendos.com;1;0.999979;True
gen2k26ver1;sermones-kinase-unwrap.ai;0;0.482673;False
gen2k26ver1;fleece-systems-receptor.net;1;0.998918;True
gen2k26ver1;variable-qatar-relax.inter;1;0.999979;True
gen2k26ver1;meyer-sound-identify.com;1;0.999979;True
gen2k26ver1;duke-body-sharon.inter;1;0.996205;True
gen2k26ver1;editing-hobby-secundum.org;0;0.038035;False
gen2k26ver1;racks-smith-leather.inter;1;0.999979;True
gen2k26ver1;refer-cotton-retired.inter;1;0.999979;True
gen2k26ver1;severe-gonna-greg.org;1;0.999978;True
gen2k26ver1;lexmark-seats-shoe.org;1;0.999968;True
gen2k26ver1;actual-region-amethyst.com;1;0.999956;True
gen2k26ver1;davidson-incoming-weapons.ai;0;0.000163;False
gen2k26ver1;hygiene-referred-ears.ai;1;0.999979;True
gen2k26ver1;ship-lotus-periods.com;1;0.999979;True
gen2k26ver1;signal-workshop-sudden.ai;1;0.996623;True
gen2k26ver1;pork-seating-fort.org;0;0.020177;False
gen2k26ver1;retailer-munich-remind.ai;0;0.024516;False
gen2k26ver1;number-herald-integral.inter;1;0.999979;True
gen2k26ver1;monte-stands-neural.ai;1;0.987472;True
gen2k26ver1;dial-initial-fuck.com;1;0.999979;True
gen2k26ver1;wrap-leaving-harvey.inter;1;0.999979;True
gen2k26ver1;soccer-webcam-decline.com;1;0.980876;True
gen2k26ver1;tennyson-order-forums.ai;0;0.000138;False
gen2k26ver1;peeing-entrance-bodies.ai;1;0.984094;True
gen2k26ver1;struggle-thread-relevant.com;1;0.999979;True
gen2k26ver1;goodbye-advised-gloves.net;1;0.999957;True
gen2k26ver1;homeland-sister-fitting.ai;1;0.999649;True
gen2k26ver1;google-collar-hygiene.ai;0;0.004102;False
gen2k26ver1;enquiry-emacs-tough.org;1;0.999974;True
gen2k26ver1;sony-mister-suarum.com;1;0.999972;True
gen2k26ver1;confirm-huxmiax-nova.inter;1;0.999979;True
gen2k26ver1;vixie-measures-jermaine.net;1;0.999979;True
gen2k26ver1;islands-ctrl-skills.inter;1;0.999974;True
gen2k26ver1;process-tragedy-sorry.net;1;0.999979;True
gen2k26ver1;credunt-think-stuffed.org;1;0.999979;True
gen2k26ver1;bradford-logging-painted.com;1;0.999965;True
gen2k26ver1;sell-effected-trees.com;1;0.999979;True
gen2k26ver1;certain-client-trips.net;1;0.999979;True
gen2k26ver1;four-product-comment.net;1;0.999979;True
gen2k26ver1;nikon-crops-tokyo.org;0;0.000123;False
gen2k26ver1;wins-rice-opponent.ai;1;0.999979;True
gen2k26ver1;weighted-meals-easier.com;1;0.999979;True
gen2k26ver1;tough-meant-officers.com;1;0.999979;True
gen2k26ver1;goat-guide-deviant.ai;1;0.999957;True
gen2k26ver1;dicere-grew-excerpt.com;1;0.999979;True
gen2k26ver1;ford-sticky-persons.com;0;0.006004;False
gen2k26ver1;mining-course-build.net;1;0.999979;True
gen2k26ver1;fish-prior-teachers.net;1;0.999979;True
gen2k26ver1;angle-forward-focus.org;1;0.999979;True
gen2k26ver1;engaged-exotic-curve.net;1;0.999979;True
gen2k26ver1;prep-fifteen-rules.inter;1;0.999978;True
gen2k26ver1;timorem-jewish-elegant.com;0;0.006590;False
gen2k26ver1;heritage-delhi-proof.org;1;0.999818;True
gen2k26ver1;suggest-minutes-palace.inter;1;0.999979;True
gen2k26ver1;equipped-highs-unusual.net;1;0.999979;True
gen2k26ver1;crassis-import-chest.org;1;0.994180;True
gen2k26ver1;skills-meaning-europe.org;1;0.999957;True
gen2k26ver1;travis-rouge-failure.ai;0;0.000667;False
gen2k26ver1;mozilla-liberty-satin.net;0;0.000245;False
gen2k26ver1;emperor-retailer-book.ai;0;0.000026;False
gen2k26ver1;unix-shepherd-topic.org;0;0.003099;False
gen2k26ver1;modo-water-demo.inter;1;0.999975;True
gen2k26ver1;varied-seen-grave.inter;1;0.999979;True
gen2k26ver1;zoom-keyboard-mercury.net;1;0.999979;True
gen2k26ver1;locator-rangers-vicario.org;0;0.245085;False
gen2k26ver1;between-updating-univ.net;1;0.997584;True
gen2k26ver1;rocket-mother-usage.ai;1;0.999979;True
gen2k26ver1;eyed-daddy-preston.org;0;0.000588;False
gen2k26ver1;thing-housing-deaf.net;1;0.999979;True
gen2k26ver1;hotels-dakota-paint.org;0;0.000174;False
gen2k26ver1;cost-derby-fires.org;1;0.999937;True
gen2k26ver1;fidelium-probable-triangle.inter;1;0.999950;True
gen2k26ver1;expenses-mapping-sheets.org;0;0.082402;False
gen2k26ver1;hebrew-retrieve-looks.org;1;0.999975;True
gen2k26ver1;usage-namely-augende.inter;1;0.999979;True
gen2k26ver1;wheels-hunting-here.ai;0;0.000111;False
gen2k26ver1;wise-harvest-matthew.inter;1;0.999979;True
gen2k26ver1;store-reveal-retired.org;1;0.999979;True
gen2k26ver1;tiger-permits-poker.ai;1;0.998377;True
gen2k26ver1;land-highs-arpa.com;1;0.995768;True
gen2k26ver1;delay-script-stickers.inter;1;0.999979;True
gen2k26ver1;insect-flags-morituri.ai;0;0.000380;False
gen2k26ver1;fabrics-release-muze.ai;1;0.999959;True
gen2k26ver1;monday-hawk-threat.net;1;0.999979;True
gen2k26ver1;paxil-sweet-precepta.org;1;0.999934;True
gen2k26ver1;pecuniis-makeup-orange.org;1;0.999131;True
gen2k26ver1;silicon-cutting-novel.inter;1;0.999979;True
gen2k26ver1;thumbs-found-tribute.inter;1;0.999979;True
gen2k26ver1;dixit-times-third.com;1;0.999979;True
gen2k26ver1;taken-sick-ladies.inter;1;0.999979;True
gen2k26ver1;grammar-depth-practice.ai;0;0.031262;False
gen2k26ver1;norton-courses-gzip.inter;1;0.999976;True
gen2k26ver1;echo-timorem-estonia.inter;1;0.967656;True
gen2k26ver1;starter-drawings-whore.net;1;0.999144;True
gen2k26ver1;meter-lexmark-facile.ai;0;0.008316;False
gen2k26ver1;trauma-midlands-solomon.inter;1;0.999979;True
gen2k26ver1;holly-reddent-weeks.org;0;0.006145;False
gen2k26ver1;send-solar-opinions.com;1;0.999979;True
gen2k26ver1;tool-darwin-singles.net;1;0.999979;True
gen2k26ver1;louise-stack-junior.inter;1;0.999979;True
gen2k26ver1;refuse-fairly-syntax.org;1;0.999979;True
gen2k26ver1;prisoner-fiducia-tits.com;0;0.133868;False
gen2k26ver1;purse-forty-freedoms.net;0;0.012241;False
gen2k26ver1;denmark-eleven-dont.inter;1;0.997731;True
gen2k26ver1;kent-rico-pine.com;0;0.000077;False
gen2k26ver1;denver-vitamins-ranks.ai;0;0.000088;False
gen2k26ver1;emails-risks-redhead.net;1;0.999979;True
gen2k26ver1;qatar-saturday-cassarah.net;1;0.999978;True
gen2k26ver1;katie-passion-detailed.inter;1;0.999790;True
gen2k26ver1;teachers-call-solaris.org;1;0.999015;True
gen2k26ver1;mild-howto-enforce.com;0;0.003795;False
gen2k26ver1;severino-specific-field.ai;1;0.999979;True
gen2k26ver1;signup-solid-trained.ai;1;0.999979;True
gen2k26ver1;dean-vocals-treating.com;1;0.999965;True
gen2k26ver1;eyed-warnings-maybe.com;1;0.999979;True
gen2k26ver1;disclose-frost-poet.org;1;0.999978;True
gen2k26ver1;peaceful-shoppers-division.ai;0;0.000203;False
gen2k26ver1;phys-sept-somebody.net;1;0.999979;True
gen2k26ver1;average-massage-sick.com;1;0.999979;True
gen2k26ver1;average-revised-ships.org;1;0.999978;True
gen2k26ver1;crisis-heater-cistam.ai;0;0.003377;False
gen2k26ver1;previous-monte-shirts.inter;1;0.983085;True
gen2k26ver1;receptor-ebooks-traveler.com;1;0.997177;True
gen2k26ver1;postal-receives-always.ai;1;0.998161;True
gen2k26ver1;mixed-lead-dirty.com;1;0.999979;True
gen2k26ver1;flower-talked-lower.ai;1;0.999979;True
gen2k26ver1;border-pins-islands.com;0;0.000174;False
gen2k26ver1;western-sara-tattoo.org;0;0.010653;False
gen2k26ver1;learn-hence-stephen.net;1;0.999978;True
gen2k26ver1;journals-upload-guilty.ai;0;0.047074;False
gen2k26ver1;places-imponi-printers.net;1;0.999961;True
gen2k26ver1;maximas-handling-wells.ai;1;0.999978;True
gen2k26ver1;custom-operated-basilice.net;1;0.999979;True
gen2k26ver1;park-obtained-nowhere.com;1;0.999979;True
gen2k26ver1;maximas-efnomosk-ethnic.com;1;0.999862;True
gen2k26ver1;itself-hostels-tribunal.ai;0;0.000090;False
gen2k26ver1;fingers-suggests-faciunt.inter;1;0.999979;True
gen2k26ver1;library-action-finland.com;1;0.999979;True
gen2k26ver1;displays-urban-germany.org;0;0.135690;False
gen2k26ver1;thunder-need-habits.ai;1;0.987759;True
gen2k26ver1;tone-itself-motors.com;1;0.999979;True
gen2k26ver1;ranking-hugo-gate.inter;1;0.999945;True
gen2k26ver1;solar-gang-error.ai;1;0.999978;True
gen2k26ver1;thus-martial-manner.net;1;0.999978;True
gen2k26ver1;painted-dominus-italian.ai;0;0.000073;False
gen2k26ver1;unicode-recall-trace.com;1;0.999979;True
gen2k26ver1;politics-factors-rosa.inter;1;0.994225;True
gen2k26ver1;supply-guards-until.inter;1;0.999979;True
gen2k26ver1;affirms-peru-sept.inter;1;0.999978;True
gen2k26ver1;unicode-credit-contract.ai;0;0.000180;False
gen2k26ver1;position-mike-simply.com;1;0.986258;True
gen2k26ver1;fence-reliable-tribune.net;1;0.999979;True
gen2k26ver1;valves-creature-evaluate.net;1;0.999979;True
gen2k26ver1;spend-immo-plugins.ai;1;0.999962;True
gen2k26ver1;medicine-lone-divorce.inter;1;0.999979;True
gen2k26ver1;whats-trail-steve.com;1;0.998273;True
gen2k26ver1;wallet-bunch-vanilla.org;1;0.999979;True
gen2k26ver1;decade-augende-maiorem.inter;0;0.491883;False
gen2k26ver1;safely-genre-dubai.inter;1;0.999979;True
gen2k26ver1;pulling-resorts-plays.ai;1;0.999977;True
gen2k26ver1;victoria-realtors-hilton.net;1;0.979511;True
gen2k26ver1;wines-credunt-levels.com;1;0.999979;True
gen2k26ver1;adult-supposed-avoid.com;1;0.999979;True
gen2k26ver1;latin-triple-regime.inter;1;0.999975;True
gen2k26ver1;figures-system-stones.ai;1;0.999959;True
gen2k26ver1;petition-quit-reload.org;1;0.999979;True
gen2k26ver1;stating-whilst-hobbies.inter;1;0.999979;True
gen2k26ver1;wagon-verus-ricky.inter;1;0.999979;True
gen2k26ver1;remain-indocte-postage.ai;1;0.999927;True
gen2k26ver1;healing-maine-dominant.com;0;0.050331;False
gen2k26ver1;narten-sporting-news.com;0;0.000044;False
gen2k26ver1;wedge-settings-smallest.org;1;0.999979;True
gen2k26ver1;less-pose-oral.net;1;0.999979;True
gen2k26ver1;vult-logical-stroke.org;1;0.999976;True
gen2k26ver1;talk-specials-rapidly.net;1;0.999978;True
gen2k26ver1;univ-feeling-required.com;1;0.999979;True
gen2k26ver1;coupled-wireless-seeds.org;0;0.000417;False
gen2k26ver1;dell-treated-mills.com;1;0.999967;True
gen2k26ver1;large-absentes-lesson.com;1;0.999979;True
gen2k26ver1;utility-talent-nano.ai;0;0.000636;False
gen2k26ver1;probably-postel-note.org;1;0.999979;True
gen2k26ver1;framed-divide-gods.net;1;0.999979;True
gen2k26ver1;mutuans-hamburg-equal.net;1;0.999965;True
gen2k26ver1;singer-errors-salaries.com;1;0.999979;True
gen2k26ver1;endorsed-outlet-tomvader.com;1;0.999793;True
gen2k26ver1;diseases-defence-glasses.ai;0;0.001755;False
gen2k26ver1;remote-beside-style.ai;1;0.999979;True
gen2k26ver1;richards-poster-store.com;1;0.985271;True
gen2k26ver1;parochia-forever-cube.net;1;0.999955;True
gen2k26ver1;deaf-program-math.inter;1;0.999911;True
gen2k26ver1;solution-employ-freely.ai;1;0.998918;True
gen2k26ver1;essays-suzuki-impio.inter;0;0.005140;False
gen2k26ver1;mongolia-tragedy-erik.net;0;0.001897;False
gen2k26ver1;delete-pour-lines.ai;1;0.999961;True
gen2k26ver1;normal-greene-travels.org;0;0.000025;False
gen2k26ver1;hope-pursuit-harold.net;1;0.999979;True
gen2k26ver1;entry-patience-solo.ai;1;0.989592;True
gen2k26ver1;plains-nullam-jack.net;1;0.999979;True
gen2k26ver1;holly-mins-zope.com;0;0.014729;False
gen2k26ver1;mozilla-passes-sample.ai;0;0.001573;False
gen2k26ver1;flow-chance-govern.com;1;0.999979;True
gen2k26ver1;toll-fingers-wish.org;1;0.999957;True
gen2k26ver1;mask-intranet-shaniqua.ai;0;0.000177;False
gen2k26ver1;capable-fake-mustang.ai;1;0.999965;True
gen2k26ver1;added-tatianna-prices.inter;1;0.999979;True
gen2k26ver1;moore-mods-orbit.org;0;0.000291;False
gen2k26ver1;stated-lift-ecuador.inter;1;0.999979;True
gen2k26ver1;taxation-kill-after.ai;1;0.999945;True
gen2k26ver1;neural-german-ohta.ai;0;0.000073;False
gen2k26ver1;tutorial-questum-practice.net;1;0.999976;True
gen2k26ver1;talk-forced-subtle.net;1;0.999979;True
gen2k26ver1;grammar-square-veniis.inter;1;0.989098;True
gen2k26ver1;vast-opera-firewire.org;1;0.999938;True
gen2k26ver1;suites-throws-particle.inter;1;0.999979;True
gen2k26ver1;direct-food-modular.net;1;0.999978;True
gen2k26ver1;chain-lounge-safe.org;1;0.999978;True
gen2k26ver1;ghana-shades-says.org;0;0.000245;False
gen2k26ver1;sponsor-hart-whether.com;1;0.999979;True
gen2k26ver1;state-gauge-kijiji.net;1;0.999979;True
gen2k26ver1;noise-hottest-habits.inter;1;0.999979;True
gen2k26ver1;below-received-lord.net;1;0.999978;True
gen2k26ver1;eating-masters-pdas.net;1;0.999978;True
gen2k26ver1;sources-keen-ency.ai;1;0.999979;True
